timestamp,datetime_utc,datetime_bj,action,price,size,position_before,position_after,equity,pnl,reason,ema_fast,ema_slow,gap_bps,signal
1766171100.988543,2025-12-19 19:05:00,2025-12-20 03:05:00,BarData,125.002,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.002,124.372,50.4,1
1766171104.879573,2025-12-19 19:05:04,2025-12-20 03:05:04,Strategy_Open,125.002,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.002,124.372,50.4,1
1766171160.2259881,2025-12-19 19:06:00,2025-12-20 03:06:00,BarData,125.093,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.093,124.395,55.8,1
1766171164.0940714,2025-12-19 19:06:04,2025-12-20 03:06:04,Strategy_Open,125.093,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.093,124.395,55.8,1
1766171221.7300243,2025-12-19 19:07:01,2025-12-20 03:07:01,BarData,125.189,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.189,124.421,61.3,1
1766171225.609206,2025-12-19 19:07:05,2025-12-20 03:07:05,Strategy_Open,125.189,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.189,124.421,61.3,1
1766171280.5801132,2025-12-19 19:08:00,2025-12-20 03:08:00,BarData,125.12,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.120,124.444,54.0,1
1766171284.4434187,2025-12-19 19:08:04,2025-12-20 03:08:04,Strategy_Open,125.12,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.120,124.444,54.0,1
1766171342.5210752,2025-12-19 19:09:02,2025-12-20 03:09:02,BarData,125.184,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.184,124.468,57.2,1
1766171346.3882477,2025-12-19 19:09:06,2025-12-20 03:09:06,Strategy_Open,125.184,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.184,124.468,57.2,1
1766171400.4428022,2025-12-19 19:10:00,2025-12-20 03:10:00,BarData,125.323,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.323,124.496,66.0,1
1766171404.340973,2025-12-19 19:10:04,2025-12-20 03:10:04,Strategy_Open,125.323,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.323,124.496,66.0,1
1766171460.2756455,2025-12-19 19:11:00,2025-12-20 03:11:00,BarData,125.304,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.304,124.523,62.3,1
1766171464.2084658,2025-12-19 19:11:04,2025-12-20 03:11:04,Strategy_Open,125.304,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.304,124.523,62.3,1
1766171521.9494612,2025-12-19 19:12:01,2025-12-20 03:12:01,BarData,125.299,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.299,124.548,59.9,1
1766171525.794505,2025-12-19 19:12:05,2025-12-20 03:12:05,Strategy_Open,125.299,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.299,124.548,59.9,1
1766171580.2247784,2025-12-19 19:13:00,2025-12-20 03:13:00,BarData,125.426,0,0.0,0.0,193.084295,0.0,✅ 触发交易,125.426,124.577,67.7,1
1766171584.1216793,2025-12-19 19:13:04,2025-12-20 03:13:04,Strategy_Open,125.426,1.0,0,0.0,193.084295,0.0,Strategy_Signal,125.426,124.577,67.7,1
