TF,Fast,Slow,Band,TP,SL,ROE,Trades,WinRate
0.5min,9,60,50,0.01,0.01,-0.2704999999999842,108,45.370370370370374
0.5min,12,50,20,0.03,0.01,-0.27149999999996055,205,25.365853658536587
1min,9,50,20,0.02,0.02,-0.27299999999986824,225,48.888888888888886
5min,3,10,50,0.01,0.01,-0.2750000000000057,27,40.74074074074074
1min,6,50,50,0.01,0.03,-0.2810000000000201,111,69.36936936936937
1min,12,50,50,0.05,0.02,-0.28149999999993724,53,28.30188679245283
1min,6,60,30,0.02,0.01,-0.28499999999992554,279,34.40860215053764
1min,3,10,10,0.03,0.03,-0.2879999999998688,146,48.63013698630137
0.5min,9,50,30,0.03,0.01,-0.2884999999998996,128,25.78125
0.5min,12,26,20,0.05,0.03,-0.29299999999997794,32,34.375
1min,9,20,30,0.02,0.01,-0.29299999999997794,55,32.72727272727273
0.5min,9,50,30,0.02,0.01,-0.2939999999999543,157,33.12101910828025
5min,3,10,50,0.05,0.01,-0.2960000000000065,26,15.384615384615385
1min,9,26,20,0.03,0.02,-0.296999999999926,93,38.70967741935484
1min,6,60,20,0.01,0.03,-0.2989999999999071,309,71.84466019417476
1min,3,26,30,0.01,0.03,-0.2989999999999924,136,69.85294117647058
1min,12,26,50,0.03,0.03,-0.299500000000009,12,41.66666666666667
1min,9,60,50,0.02,0.01,-0.3004999999999285,154,33.76623376623377
1min,6,20,30,0.02,0.03,-0.3049999999999642,44,54.54545454545454
0.5min,3,15,20,0.05,0.03,-0.3049999999999926,75,36.0
1min,3,26,50,0.01,0.02,-0.30949999999995725,55,58.18181818181818
1min,3,20,10,0.02,0.03,-0.30999999999995964,232,58.189655172413794
1min,9,26,10,0.03,0.03,-0.3114999999999384,154,48.701298701298704
1min,9,20,30,0.05,0.01,-0.31349999999997635,43,16.27906976744186
5min,3,20,20,0.01,0.01,-0.313500000000019,175,48.0
0.5min,12,20,20,0.02,0.03,-0.31500000000001194,27,51.85185185185185
0.5min,9,20,30,0.03,0.01,-0.3159999999999741,30,23.333333333333332
0.5min,12,50,20,0.02,0.01,-0.3164999999999196,259,33.59073359073359
0.5min,3,26,30,0.02,0.03,-0.3164999999999907,95,55.78947368421052
1min,3,26,30,0.02,0.01,-0.3184999999999718,152,33.55263157894737
1min,3,26,30,0.01,0.02,-0.31949999999996237,143,61.53846153846154
0.5min,9,15,30,0.03,0.01,-0.3199999999999932,15,20.0
0.5min,12,26,20,0.03,0.01,-0.3214999999999293,76,25.0
1min,6,26,50,0.01,0.02,-0.32399999999996965,45,57.77777777777777
0.5min,6,26,50,0.02,0.01,-0.3269999999999982,41,31.70731707317073
1min,12,50,20,0.01,0.01,-0.328500000000048,399,47.86967418546366
5min,3,60,10,0.03,0.02,-0.3330000000000837,133,39.097744360902254
0.5min,3,50,30,0.01,0.02,-0.3354999999999535,222,62.16216216216216
0.5min,3,26,30,0.03,0.03,-0.33549999999999613,76,47.368421052631575
1min,6,60,50,0.01,0.03,-0.33600000000002694,121,69.42148760330579
1min,12,20,30,0.01,0.01,-0.3364999999999583,31,38.70967741935484
0.5min,6,10,20,0.01,0.03,-0.33650000000004354,27,66.66666666666666
0.5min,12,60,20,0.01,0.02,-0.3399999999998755,296,62.83783783783784
0.5min,9,15,20,0.01,0.03,-0.34000000000003183,30,66.66666666666666
1min,3,20,50,0.02,0.01,-0.3434999999999633,53,32.075471698113205
0.5min,6,26,50,0.03,0.03,-0.3459999999999894,23,43.47826086956522
0.5min,12,26,20,0.01,0.03,-0.3494999999999351,74,67.56756756756756
1min,6,10,10,0.01,0.02,-0.34999999999992326,88,60.22727272727273
0.5min,12,20,20,0.01,0.02,-0.35100000000005593,41,58.536585365853654
1min,3,10,50,0.01,0.03,-0.3515000000000157,16,62.5
0.5min,6,26,20,0.01,0.02,-0.35199999999997544,167,61.07784431137725
0.5min,3,60,30,0.02,0.03,-0.35349999999994,172,56.97674418604651
0.5min,9,26,30,0.01,0.01,-0.3544999999999874,96,44.79166666666667
1min,3,20,10,0.02,0.02,-0.35549999999983584,266,48.87218045112782
1min,9,20,30,0.05,0.02,-0.3574999999999733,27,25.925925925925924
0.5min,6,20,50,0.01,0.03,-0.3620000000000374,27,66.66666666666666
0.5min,12,20,20,0.03,0.02,-0.36300000000001376,26,34.61538461538461
0.5min,9,20,30,0.05,0.01,-0.3640000000000043,22,13.636363636363635
1min,12,26,50,0.05,0.03,-0.3644999999999925,7,28.57142857142857
0.5min,9,50,20,0.01,0.01,-0.36649999999988836,398,47.23618090452261
1min,9,60,10,0.01,0.02,-0.366499999999931,456,63.81578947368421
0.5min,12,26,30,0.03,0.01,-0.3669999999999476,45,24.444444444444443
1min,9,20,30,0.03,0.01,-0.3674999999999926,50,24.0
0.5min,6,10,30,0.01,0.01,-0.3685000000000116,8,25.0
1min,6,15,30,0.01,0.02,-0.37199999999995725,46,56.52173913043478
1min,9,26,30,0.05,0.03,-0.3719999999999999,35,34.285714285714285
1min,3,15,30,0.03,0.01,-0.37599999999994793,78,24.358974358974358
0.5min,6,10,20,0.03,0.03,-0.376000000000019,16,43.75
1min,6,20,20,0.02,0.01,-0.3764999999999361,147,34.01360544217687
0.5min,12,50,50,0.03,0.03,-0.3779999999999859,33,45.45454545454545
1min,6,10,20,0.05,0.02,-0.3784999999999883,17,23.52941176470588
1min,9,50,10,0.01,0.01,-0.3805000000001115,611,48.28150572831424
1min,12,50,10,0.01,0.03,-0.3824999999999932,360,71.94444444444444
1min,3,50,30,0.02,0.01,-0.38299999999996714,267,33.70786516853933
0.5min,6,26,50,0.05,0.03,-0.38299999999999557,19,31.57894736842105
0.5min,3,10,50,0.03,0.03,-0.3830000000000098,14,42.857142857142854
1min,6,10,20,0.03,0.02,-0.38349999999999795,23,34.78260869565217
0.5min,6,15,50,0.02,0.03,-0.3855000000000217,14,50.0
1min,3,15,30,0.01,0.02,-0.3869999999999436,76,59.210526315789465
0.5min,6,15,50,0.03,0.02,-0.3920000000000244,12,33.33333333333333
1min,3,15,30,0.02,0.01,-0.3984999999999417,86,32.55813953488372
1min,12,20,30,0.05,0.01,-0.40149999999995595,26,15.384615384615385
1min,6,20,50,0.01,0.01,-0.4019999999999868,38,39.473684210526315
1min,6,20,30,0.05,0.01,-0.4034999999999229,61,16.39344262295082
0.5min,6,10,30,0.01,0.02,-0.40650000000000835,7,42.857142857142854
1min,6,26,50,0.01,0.01,-0.4094999999999658,56,41.07142857142857
0.5min,9,60,50,0.05,0.03,-0.41099999999995873,30,33.33333333333333
1min,9,20,50,0.01,0.01,-0.4119999999999919,18,33.33333333333333
0.5min,9,26,50,0.02,0.02,-0.4125000000000085,19,42.10526315789473
0.5min,9,60,20,0.01,0.02,-0.4224999999998147,312,62.82051282051282
5min,3,10,50,0.02,0.01,-0.42350000000000415,27,29.629629629629626
1min,6,20,20,0.03,0.01,-0.42399999999996396,130,25.384615384615383
1min,3,15,50,0.01,0.02,-0.42549999999998533,33,54.54545454545454
1min,3,20,30,0.02,0.03,-0.42649999999996174,79,55.69620253164557
0.5min,9,15,30,0.03,0.02,-0.4275000000000091,10,30.0
0.5min,12,60,10,0.01,0.01,-0.42899999999973204,690,47.971014492753625
0.5min,6,15,50,0.05,0.01,-0.42900000000003047,11,9.090909090909092
1min,3,26,20,0.03,0.01,-0.4304999999998813,221,25.339366515837103
1min,9,20,30,0.01,0.01,-0.43049999999999505,58,41.37931034482759
0.5min,3,60,30,0.02,0.01,-0.43099999999989785,268,32.83582089552239
0.5min,9,20,30,0.02,0.01,-0.4325000000000046,37,29.72972972972973
1min,12,50,20,0.01,0.03,-0.4354999999999763,236,71.1864406779661
0.5min,9,15,30,0.05,0.01,-0.43650000000000944,11,9.090909090909092
1min,6,15,20,0.02,0.03,-0.43749999999992895,53,54.71698113207547
0.5min,9,26,50,0.02,0.01,-0.43750000000000006,28,28.57142857142857
0.5min,9,26,20,0.01,0.01,-0.44049999999992906,170,44.70588235294118
1min,12,26,50,0.01,0.03,-0.44199999999997885,14,57.14285714285714
1min,6,15,30,0.01,0.01,-0.44249999999996703,57,40.35087719298245
5min,3,50,10,0.01,0.01,-0.44299999999999784,208,47.59615384615385
0.5min,6,10,30,0.03,0.03,-0.44450000000000495,6,33.33333333333333
0.5min,9,60,20,0.01,0.01,-0.4474999999998488,467,47.32334047109208
0.5min,9,20,30,0.05,0.02,-0.4475000000000051,14,21.428571428571427
0.5min,3,26,30,0.03,0.01,-0.45299999999998875,114,25.438596491228072
0.5min,9,50,20,0.01,0.02,-0.4564999999997781,270,62.59259259259259
0.5min,6,10,30,0.05,0.03,-0.45750000000001023,5,20.0
1min,3,10,30,0.03,0.01,-0.4619999999999748,48,22.916666666666664
1min,6,10,20,0.01,0.01,-0.46550000000001995,32,37.5
0.5min,9,15,30,0.02,0.01,-0.4705000000000012,17,23.52941176470588
0.5min,6,10,30,0.02,0.03,-0.47100000000000364,6,33.33333333333333
1min,3,26,10,0.03,0.01,-0.4714999999999776,322,25.465838509316768
0.5min,9,60,50,0.01,0.03,-0.47299999999994213,72,66.66666666666666
1min,3,20,30,0.02,0.02,-0.47599999999994225,90,46.666666666666664
1min,6,20,20,0.01,0.02,-0.48099999999995197,137,60.58394160583942
1min,9,60,50,0.02,0.02,-0.4819999999999282,109,47.706422018348626
1min,9,15,10,0.05,0.01,-0.4844999999999544,96,16.666666666666664
0.5min,9,20,10,0.01,0.02,-0.48549999999985977,200,61.5
0.5min,6,20,50,0.05,0.01,-0.4860000000000185,17,11.76470588235294
0.5min,3,50,50,0.01,0.01,-0.48649999999997817,129,43.41085271317829
0.5min,12,26,10,0.01,0.03,-0.4904999999998552,186,69.89247311827957
0.5min,9,20,30,0.01,0.03,-0.49050000000003985,33,63.63636363636363
0.5min,6,10,20,0.05,0.03,-0.49200000000000443,13,30.76923076923077
0.5min,6,50,10,0.03,0.01,-0.49200000000003286,361,25.48476454293629
1min,12,50,30,0.01,0.01,-0.4934999999999832,265,46.79245283018868
1min,6,20,50,0.03,0.02,-0.49550000000000693,25,36.0
1min,6,50,30,0.01,0.03,-0.49600000000000927,197,70.55837563451777
1min,9,50,50,0.01,0.01,-0.49600000000006617,133,44.3609022556391
1min,6,15,20,0.03,0.01,-0.4984999999999502,75,24.0
1min,9,60,50,0.02,0.03,-0.501499999999993,94,56.38297872340425
1min,9,15,30,0.01,0.01,-0.5020000000000095,21,33.33333333333333
1min,6,10,30,0.03,0.01,-0.5035000000000025,13,15.384615384615385
1min,9,15,10,0.03,0.02,-0.5039999999999765,75,37.333333333333336
0.5min,12,15,10,0.01,0.02,-0.5045000000000499,31,58.06451612903226
0.5min,9,26,50,0.02,0.03,-0.5060000000000144,18,50.0
1min,9,26,50,0.03,0.01,-0.5069999999999908,37,21.62162162162162
1min,6,15,10,0.03,0.02,-0.5119999999999436,138,38.405797101449274
1min,6,20,50,0.02,0.01,-0.5154999999999745,36,30.555555555555557
1min,6,10,30,0.01,0.01,-0.5159999999999911,14,28.57142857142857
5min,3,10,50,0.03,0.01,-0.5185000000000031,26,19.230769230769234
0.5min,9,20,50,0.03,0.01,-0.5204999999999984,13,15.384615384615385
0.5min,9,26,50,0.03,0.01,-0.5219999999999771,24,20.833333333333336
0.5min,12,26,20,0.02,0.01,-0.5234999999999559,96,32.29166666666667
1min,6,60,30,0.01,0.02,-0.5244999999998896,257,62.2568093385214
1min,9,15,30,0.03,0.02,-0.5255000000000223,15,33.33333333333333
1min,9,20,20,0.03,0.03,-0.527000000000001,51,45.09803921568628
1min,12,20,30,0.03,0.01,-0.5294999999999703,26,19.230769230769234
0.5min,12,26,50,0.01,0.01,-0.5305000000000177,12,25.0
0.5min,3,60,10,0.01,0.02,-0.5314999999998378,556,63.84892086330935
1min,6,60,30,0.01,0.03,-0.5314999999999799,222,70.72072072072072
0.5min,12,15,10,0.02,0.02,-0.5325000000000131,24,41.66666666666667
1min,9,50,50,0.03,0.02,-0.534000000000006,65,36.92307692307693
1min,6,60,20,0.01,0.02,-0.5349999999998971,361,63.1578947368421
0.5min,3,60,50,0.03,0.03,-0.5354999999999421,65,46.15384615384615
1min,6,15,20,0.02,0.01,-0.5364999999999185,85,32.94117647058823
0.5min,12,20,10,0.01,0.01,-0.5369999999999067,169,44.37869822485207
0.5min,12,20,20,0.01,0.03,-0.5380000000000393,36,63.888888888888886
1min,9,20,30,0.03,0.02,-0.5390000000000157,37,35.13513513513514
0.5min,9,26,10,0.03,0.01,-0.5394999999998049,219,25.11415525114155
1min,9,50,20,0.05,0.01,-0.5409999999999684,215,17.209302325581397
0.5min,9,20,50,0.05,0.01,-0.5434999999999945,12,8.333333333333332
1min,3,20,10,0.05,0.01,-0.5444999999999993,229,17.03056768558952
0.5min,12,20,30,0.01,0.01,-0.5459999999999923,25,36.0
0.5min,9,15,10,0.01,0.01,-0.5474999999999568,143,44.05594405594406
5min,3,10,50,0.02,0.03,-0.548000000000016,27,51.85185185185185
1min,12,50,30,0.02,0.01,-0.5504999999998716,214,33.177570093457945
1min,9,15,20,0.03,0.01,-0.5509999999999735,44,22.727272727272727
1min,12,20,20,0.01,0.01,-0.5514999999999901,60,41.66666666666667
1min,3,26,50,0.03,0.01,-0.5529999999999546,60,23.333333333333332
0.5min,12,15,10,0.03,0.02,-0.5585000000000235,21,33.33333333333333
0.5min,12,20,20,0.03,0.03,-0.5609999999999928,22,40.909090909090914
1min,12,15,10,0.01,0.01,-0.5614999999999952,50,40.0
1min,12,60,50,0.01,0.01,-0.5620000000000118,175,45.714285714285715
1min,9,15,20,0.02,0.01,-0.5624999999999574,48,31.25
1min,3,10,10,0.05,0.01,-0.5629999999999313,167,16.766467065868262
1min,6,26,20,0.02,0.01,-0.5629999999999455,220,33.63636363636363
1min,6,20,30,0.01,0.02,-0.5644999999999669,59,57.6271186440678
1min,9,60,10,0.01,0.03,-0.5665000000000475,380,71.84210526315789
0.5min,12,50,30,0.02,0.03,-0.5704999999999103,82,54.87804878048781
0.5min,9,50,30,0.01,0.03,-0.5714999999999293,135,68.14814814814815
1min,12,50,30,0.01,0.03,-0.5730000000000217,169,69.8224852071006
0.5min,12,15,10,0.02,0.01,-0.5749999999999744,33,27.27272727272727
1min,12,15,10,0.05,0.02,-0.5794999999999533,24,25.0
1min,12,26,50,0.02,0.03,-0.5799999999999699,13,46.15384615384615
0.5min,12,50,50,0.01,0.02,-0.5805000000000291,63,58.730158730158735
0.5min,6,20,20,0.01,0.01,-0.5819999999999368,168,44.047619047619044
1min,6,20,50,0.03,0.01,-0.5829999999999984,33,21.21212121212121
1min,3,20,50,0.01,0.01,-0.5864999999999725,55,40.0
0.5min,9,15,30,0.05,0.02,-0.5865000000000151,7,14.285714285714285
1min,6,26,50,0.01,0.03,-0.587499999999963,40,62.5
1min,9,26,50,0.01,0.01,-0.588499999999982,44,38.63636363636363
5min,3,10,50,0.01,0.02,-0.5915000000000106,27,51.85185185185185
0.5min,12,26,30,0.01,0.02,-0.592000000000013,51,56.86274509803921
1min,12,20,20,0.02,0.01,-0.5934999999999633,56,32.142857142857146
0.5min,9,20,50,0.02,0.01,-0.5944999999999965,13,15.384615384615385
1min,3,26,20,0.02,0.02,-0.6039999999998855,196,47.95918367346938
1min,6,10,30,0.05,0.01,-0.6039999999999992,12,8.333333333333332
1min,6,20,30,0.02,0.01,-0.6059999999999377,73,31.506849315068493
0.5min,12,60,30,0.01,0.02,-0.6079999999999472,176,60.79545454545454
1min,9,50,50,0.05,0.01,-0.6094999999999544,86,16.27906976744186
0.5min,6,60,30,0.01,0.03,-0.6104999999998739,212,69.81132075471697
0.5min,6,10,30,0.01,0.03,-0.6125000000000114,7,42.857142857142854
1min,9,60,20,0.03,0.01,-0.6129999999999427,290,25.517241379310345
1min,12,60,20,0.01,0.02,-0.6154999999999262,326,62.88343558282209
1min,12,60,50,0.01,0.02,-0.6164999999999594,130,60.76923076923077
1min,6,15,50,0.01,0.01,-0.616500000000002,20,30.0
1min,3,26,30,0.05,0.01,-0.6169999999999902,111,16.216216216216218
0.5min,9,26,50,0.01,0.02,-0.6170000000000186,27,55.55555555555556
0.5min,9,26,50,0.03,0.02,-0.6185000000000116,16,31.25
0.5min,9,26,50,0.03,0.03,-0.6200000000000045,13,38.46153846153847
1min,9,26,20,0.05,0.01,-0.6204999999999359,111,16.216216216216218
0.5min,3,50,50,0.01,0.03,-0.6239999999999384,96,66.66666666666666
0.5min,6,26,50,0.01,0.03,-0.6240000000000236,37,62.16216216216216
1min,6,15,30,0.01,0.03,-0.6269999999999527,42,61.904761904761905
1min,12,20,30,0.02,0.01,-0.6269999999999527,29,27.586206896551722
0.5min,12,60,50,0.05,0.03,-0.6274999999999977,25,32.0
1min,3,10,20,0.03,0.02,-0.6279999999999859,68,36.76470588235294
1min,12,20,20,0.05,0.02,-0.6329999999999671,28,25.0
0.5min,6,15,50,0.01,0.02,-0.6330000000000382,19,52.63157894736842
1min,12,20,20,0.05,0.01,-0.6334999999999411,45,15.555555555555555
1min,3,15,50,0.01,0.03,-0.6344999999999743,30,60.0
5min,3,10,50,0.02,0.02,-0.6355000000000075,27,40.74074074074074
1min,9,26,50,0.05,0.01,-0.6444999999999794,35,14.285714285714285
1min,6,10,20,0.02,0.02,-0.6464999999999748,26,38.46153846153847
1min,6,10,20,0.02,0.01,-0.6470000000000056,30,26.666666666666668
0.5min,12,15,10,0.03,0.01,-0.6494999999999607,30,20.0
0.5min,12,15,10,0.02,0.03,-0.6500000000000057,22,50.0
1min,9,20,50,0.03,0.01,-0.6504999999999939,15,13.333333333333334
1min,9,15,20,0.01,0.01,-0.650999999999982,51,39.21568627450981
0.5min,9,15,30,0.02,0.02,-0.6510000000000105,12,33.33333333333333
1min,6,20,50,0.02,0.02,-0.651499999999956,30,43.333333333333336
0.5min,9,15,10,0.01,0.03,-0.6524999999999466,88,67.04545454545455
0.5min,6,50,10,0.01,0.01,-0.6529999999998353,691,47.756874095513744
1min,12,26,30,0.03,0.03,-0.6555000000000177,38,44.73684210526316
1min,12,60,50,0.05,0.03,-0.6564999999999515,51,35.294117647058826
1min,12,15,10,0.03,0.02,-0.6569999999999965,32,34.375
1min,9,15,30,0.05,0.01,-0.6629999999999967,18,11.11111111111111
1min,12,60,10,0.01,0.01,-0.6630000000000393,643,48.21150855365474
1min,12,50,30,0.03,0.01,-0.6649999999998784,172,25.0
1min,9,20,50,0.02,0.01,-0.667999999999978,16,18.75
0.5min,9,50,10,0.01,0.01,-0.6684999999997672,661,47.806354009077154
0.5min,6,60,20,0.01,0.01,-0.6714999999998668,484,47.107438016528924
1min,6,10,30,0.02,0.01,-0.6714999999999947,13,15.384615384615385
1min,6,10,20,0.05,0.03,-0.6719999999999828,15,26.666666666666668
1min,3,15,10,0.03,0.01,-0.6739999999998645,264,25.0
1min,9,15,30,0.03,0.01,-0.674500000000009,19,15.789473684210526
0.5min,6,20,50,0.05,0.02,-0.6770000000000067,11,18.181818181818183
0.5min,12,20,20,0.03,0.01,-0.6849999999999596,35,20.0
1min,3,15,50,0.03,0.01,-0.6854999999999905,36,19.444444444444446
1min,3,20,30,0.05,0.01,-0.6869999999999692,88,15.909090909090908
1min,3,10,20,0.03,0.03,-0.6879999999999882,59,45.76271186440678
0.5min,3,60,50,0.01,0.01,-0.6904999999999433,148,43.24324324324324
1min,12,15,10,0.03,0.03,-0.6905000000000143,28,42.857142857142854
0.5min,9,50,30,0.01,0.01,-0.6919999999999362,222,44.5945945945946
1min,9,20,50,0.03,0.02,-0.6925000000000097,11,27.27272727272727
0.5min,9,60,10,0.01,0.03,-0.692999999999742,412,71.60194174757282
1min,12,20,20,0.03,0.03,-0.6935000000000286,30,43.333333333333336
5min,3,60,20,0.01,0.01,-0.6944999999999766,200,47.0
1min,9,26,50,0.02,0.01,-0.694999999999979,41,29.268292682926827
1min,9,26,50,0.03,0.03,-0.7005000000000337,24,41.66666666666667
5min,3,60,10,0.01,0.01,-0.7019999999999555,217,47.004608294930875
1min,3,50,50,0.01,0.01,-0.7094999999999487,169,44.97041420118343
1min,12,50,50,0.01,0.01,-0.7105000000000672,118,43.22033898305085
0.5min,12,26,10,0.01,0.01,-0.7144999999999158,317,46.05678233438486
1min,9,50,50,0.02,0.01,-0.7149999999999324,113,31.858407079646017
1min,9,20,30,0.03,0.03,-0.7150000000000176,31,41.935483870967744
0.5min,12,60,30,0.02,0.01,-0.7154999999999774,188,32.4468085106383
1min,12,50,10,0.01,0.01,-0.7170000000000414,617,47.9740680713128
1min,12,15,10,0.03,0.01,-0.7184999999999775,43,20.930232558139537
1min,6,60,30,0.03,0.01,-0.7209999999999326,216,25.462962962962965
0.5min,12,50,30,0.05,0.01,-0.7239999999998759,94,15.957446808510639
1min,9,20,50,0.02,0.02,-0.728999999999985,12,33.33333333333333
0.5min,12,26,30,0.02,0.02,-0.7289999999999992,38,42.10526315789473
0.5min,6,26,20,0.01,0.01,-0.7299999999999613,228,44.73684210526316
5min,3,10,50,0.05,0.02,-0.7300000000000182,23,21.73913043478261
0.5min,3,26,20,0.01,0.02,-0.7304999999998927,233,61.80257510729614
1min,9,60,50,0.03,0.01,-0.730499999999978,120,24.166666666666668
1min,9,60,50,0.01,0.02,-0.7304999999999922,137,60.58394160583942
1min,12,26,10,0.01,0.02,-0.7319999999998856,264,62.121212121212125
1min,9,15,20,0.03,0.03,-0.7325000000000159,26,42.30769230769231
0.5min,12,20,20,0.05,0.01,-0.7329999999999899,27,11.11111111111111
1min,9,15,30,0.02,0.01,-0.7329999999999899,19,21.052631578947366
1min,3,10,20,0.02,0.02,-0.7354999999999734,77,45.45454545454545
1min,6,20,50,0.05,0.02,-0.7384999999999877,18,22.22222222222222
1min,6,20,50,0.01,0.02,-0.7389999999999759,32,53.125
0.5min,6,15,50,0.05,0.02,-0.7390000000000327,8,12.5
0.5min,3,26,20,0.03,0.03,-0.7405000000000115,131,47.32824427480916
0.5min,9,26,10,0.01,0.01,-0.7409999999997297,406,46.79802955665024
1min,6,20,30,0.03,0.01,-0.7434999999999548,67,22.388059701492537
1min,3,10,30,0.01,0.01,-0.744499999999988,51,37.254901960784316
1min,9,20,10,0.03,0.02,-0.7449999999999619,136,38.23529411764706
1min,3,26,30,0.03,0.01,-0.7469999999999715,137,24.087591240875913
1min,9,15,10,0.03,0.03,-0.7469999999999857,66,45.45454545454545
0.5min,9,15,30,0.05,0.03,-0.75,6,16.666666666666664
0.5min,6,15,50,0.01,0.03,-0.7500000000000426,19,57.89473684210527
0.5min,9,15,30,0.01,0.02,-0.7515000000000214,15,46.666666666666664
1min,12,50,20,0.01,0.02,-0.7519999999998817,283,62.544169611307424
5min,3,10,50,0.03,0.02,-0.7535000000000167,24,29.166666666666668
0.5min,3,10,10,0.01,0.02,-0.7564999999999316,239,61.92468619246861
1min,12,20,30,0.03,0.02,-0.7564999999999884,20,30.0
1min,3,10,30,0.02,0.01,-0.761999999999972,50,28.000000000000004
1min,9,15,30,0.02,0.02,-0.7624999999999886,16,37.5
1min,12,60,50,0.05,0.01,-0.7674999999998988,108,16.666666666666664
1min,6,10,20,0.01,0.02,-0.7685000000000031,28,50.0
1min,9,26,30,0.03,0.03,-0.7695000000000363,46,43.47826086956522
1min,12,26,30,0.01,0.01,-0.7720000000000056,71,40.845070422535215
1min,9,60,50,0.03,0.03,-0.7780000000000058,70,45.714285714285715
1min,9,20,50,0.01,0.02,-0.7824999999999989,14,42.857142857142854
1min,6,20,10,0.02,0.01,-0.7834999999999468,315,33.65079365079365
1min,12,15,10,0.02,0.01,-0.783499999999961,47,29.78723404255319
1min,12,20,30,0.05,0.02,-0.7859999999999587,18,22.22222222222222
0.5min,12,50,50,0.01,0.03,-0.7864999999999754,54,64.81481481481481
1min,3,60,50,0.01,0.03,-0.7865000000000036,149,69.12751677852349
0.5min,6,26,10,0.02,0.01,-0.7879999999999683,340,32.94117647058823
0.5min,3,60,20,0.01,0.01,-0.7939999999996984,537,47.113594040968344
0.5min,9,15,30,0.02,0.03,-0.7950000000000018,9,33.33333333333333
1min,6,50,30,0.01,0.01,-0.7959999999999922,314,46.496815286624205
0.5min,9,20,30,0.05,0.03,-0.7964999999999947,13,23.076923076923077
1min,3,20,30,0.02,0.01,-0.797499999999971,120,31.666666666666664
1min,6,20,50,0.03,0.03,-0.8010000000000019,22,40.909090909090914
0.5min,12,20,20,0.02,0.01,-0.8014999999999901,42,26.190476190476193
0.5min,12,15,10,0.01,0.03,-0.8015000000000327,29,62.06896551724138
1min,12,20,10,0.02,0.02,-0.8059999999999121,126,46.82539682539682
1min,12,20,20,0.03,0.01,-0.8074999999999761,51,21.568627450980394
0.5min,12,50,10,0.01,0.01,-0.8079999999997369,636,47.48427672955975
1min,6,10,20,0.05,0.01,-0.8105000000000047,26,11.538461538461538
1min,9,15,30,0.03,0.03,-0.8120000000000402,14,35.714285714285715
0.5min,12,26,10,0.01,0.02,-0.8129999999999313,214,61.21495327102804
0.5min,12,26,20,0.01,0.01,-0.8174999999999812,121,42.97520661157025
1min,3,10,20,0.02,0.03,-0.8175000000000097,67,53.73134328358209
1min,9,26,20,0.02,0.02,-0.8189999999999031,121,47.107438016528924
1min,9,26,10,0.03,0.01,-0.8189999999999885,267,25.0936329588015
0.5min,9,26,20,0.01,0.03,-0.819499999999934,102,66.66666666666666
1min,9,20,50,0.05,0.01,-0.8194999999999907,15,6.666666666666667
1min,9,20,30,0.01,0.02,-0.8194999999999907,48,54.166666666666664
1min,3,26,50,0.01,0.03,-0.8199999999999646,52,63.46153846153846
0.5min,9,20,10,0.01,0.01,-0.8219999999998464,283,45.22968197879859
0.5min,9,26,50,0.01,0.03,-0.8240000000000265,25,60.0
1min,9,60,50,0.03,0.02,-0.82650000000001,84,36.904761904761905
1min,9,20,30,0.02,0.02,-0.8274999999999437,45,42.22222222222222
0.5min,12,15,10,0.03,0.03,-0.8344999999999914,18,38.88888888888889
0.5min,3,15,10,0.02,0.01,-0.8354999999999677,322,32.608695652173914
1min,9,50,50,0.03,0.03,-0.839500000000001,58,44.827586206896555
1min,9,60,20,0.01,0.03,-0.8425000000000722,291,71.1340206185567
0.5min,9,15,30,0.03,0.03,-0.8444999999999965,8,25.0
0.5min,12,26,30,0.03,0.02,-0.8450000000000273,34,32.35294117647059
1min,3,15,50,0.01,0.01,-0.8499999999999943,38,34.21052631578947
1min,12,20,20,0.03,0.02,-0.8510000000000134,36,33.33333333333333
0.5min,12,60,30,0.01,0.01,-0.8519999999999895,258,45.348837209302324
1min,9,20,10,0.02,0.01,-0.8564999999999117,264,32.95454545454545
0.5min,12,20,20,0.05,0.02,-0.8575000000000159,17,17.647058823529413
1min,3,50,10,0.01,0.03,-0.8579999999999757,401,71.82044887780549
0.5min,6,15,50,0.03,0.03,-0.8595000000000113,10,30.0
0.5min,3,50,30,0.01,0.03,-0.8644999999999499,210,69.52380952380952
0.5min,12,50,20,0.01,0.02,-0.8649999999998812,252,61.50793650793651
0.5min,6,15,10,0.03,0.03,-0.865999999999957,119,47.05882352941176
1min,3,15,50,0.05,0.01,-0.8659999999999713,33,12.121212121212121
0.5min,12,26,50,0.05,0.01,-0.8665000000000163,9,0.0
0.5min,12,26,50,0.03,0.01,-0.8665000000000163,9,0.0
0.5min,12,26,50,0.02,0.01,-0.8665000000000163,9,0.0
1min,6,10,20,0.03,0.01,-0.8675000000000068,29,17.24137931034483
0.5min,12,15,10,0.05,0.01,-0.8684999999999832,22,9.090909090909092
1min,9,26,30,0.03,0.02,-0.8714999999999975,53,33.9622641509434
1min,6,10,30,0.05,0.02,-0.8730000000000047,9,11.11111111111111
0.5min,3,26,30,0.01,0.01,-0.8734999999999502,170,42.94117647058823
1min,3,50,20,0.02,0.01,-0.8819999999999482,349,32.95128939828081
0.5min,9,15,30,0.01,0.03,-0.8850000000000335,14,50.0
