fast,slow,confirm,band_bps,tp_pct,sl_pct,trades,freq_per_hour,total_pnl,sharpe_like,max_drawdown,score,trial
26,77,3,11.97347170559891,0.02989504718394944,0.016635775569331015,743.0,3.0969086488364015,-727.730727333254,-22.265647479370394,747.6143473332504,-5297.58176342062,11
25,65,3,9.425758344526894,0.0263903965731995,0.015464741937474715,753.0,3.1385897881208753,-686.5915293765976,-21.856427016241568,712.6100093765981,-5322.261753008272,22
11,36,3,7.9953628511535255,0.024091390804964457,0.01819251193832105,734.0,3.059395623480375,-905.0517324369599,-30.748963056866796,924.090992436948,-5488.963371921871,23
24,95,3,11.57094128908869,0.009691781768025846,0.011028624329430425,795.0,3.313650573115665,-642.7016509503048,-18.90226553070105,667.1339170360279,-5605.45998225272,129
8,47,3,10.100607068876311,0.00863438091585246,0.010015237121569199,761.0,3.1719346995484545,-876.1162193717297,-26.68743954100096,911.8505921030755,-5678.579658474277,77
26,100,3,11.103815818951022,0.005401413983315451,0.012177268578060814,804.0,3.351163598471692,-718.8162464529262,-27.898758010154346,724.9129696671807,-5786.389804030916,74
26,109,3,11.97640986979712,0.007891063742982284,0.009772743678154333,812.0,3.3845085098992707,-702.9594852517017,-27.236226540852147,720.1586651666821,-5834.779460287669,119
13,42,3,6.4015249373960135,0.00805095587111947,0.012427653651669052,792.0,3.301146231330323,-912.4207138730587,-25.01734316541535,950.4501321429088,-5992.439976921702,6
21,88,3,10.117043657169189,0.02298664240425176,0.014733237796453452,812.0,3.3845085098992707,-838.5805099129011,-28.936155258012995,854.541629912881,-6037.761960193685,21
17,72,3,9.952544228034952,0.006903269357862136,0.011207146207550714,798.0,3.3261549149010072,-925.2143826330114,-31.92718784341484,941.2913028169205,-6051.362582627828,89
26,120,3,10.613637269650463,0.012078398845904115,0.008292241114435477,842.0,3.509551927752692,-689.2277162793175,-23.803147199629446,703.5172562793086,-6062.470514644318,46
12,39,3,5.849491018344542,0.021544255365432426,0.01447395555213728,794.0,3.309482459187218,-978.6504287747988,-29.616425322283675,997.244048774799,-6099.199014068863,17
22,90,3,10.275133775115194,0.023972630987861444,0.016352400197880274,807.0,3.363667940257034,-910.4238137358102,-30.880738779004325,924.1849337358053,-6102.940234995681,13
18,83,3,11.220600937187385,0.0062145578847463395,0.009560304403911203,810.0,3.376172282042376,-945.0095256662113,-29.8357956468185,961.7503882750025,-6181.212863453146,128
26,40,3,2.264008642616746,0.007180675566432863,0.0070529352798526955,812.0,3.3845085098992707,-957.9474521327694,-42.720440076036425,964.0520716341525,-6213.262551755991,78
14,63,3,7.036204386624245,0.016726581261209593,0.009901969309577145,834.0,3.476207016325113,-836.1329773324833,-23.40160407857177,861.3550806564072,-6221.56471071877,20
22,39,2,10.571539184153027,0.007162923515476953,0.007491305965818219,824.0,3.434525877040639,-965.6697946589574,-37.464762164854335,977.898352391032,-6327.417201152237,49
24,43,2,10.945858565741533,0.01761828589622244,0.01587607539506164,832.0,3.4678707884682183,-928.6085324909219,-25.948028534824292,930.4512524909205,-6332.1705385263,27
21,68,3,4.571380295681983,0.027489916815335375,0.013570549027114893,861.0,3.588746092393192,-852.1025614579703,-24.292977911577783,863.1270414579631,-6463.587564764493,25
15,116,3,7.986584841970366,0.008900466011060912,0.00733991780504304,868.0,3.617922889892324,-822.2128304597812,-29.016327458050604,847.5209282582928,-6484.720707119381,0
18,45,3,2.1181395155675466,0.02636489096485257,0.01831661706254213,880.0,3.6679402570336923,-971.7139497489391,-21.282734075411586,1014.1398697489403,-6816.792672098335,19
26,34,1,10.485632409138226,0.020799720128981087,0.011525086640425224,933.0,3.8888502952414035,-936.3521230943672,-40.82195288466634,936.9276430943573,-7186.598730412819,156
26,62,2,11.32009869917275,0.0060258317358397205,0.00965414911162199,1048.0,4.368183397012852,-1120.2368239318664,-35.19787820356648,1131.1123459549217,-8425.679578755387,79
19,34,2,5.607420212107916,0.019283055214670098,0.01476841896563449,1068.0,4.4515456755818,-1106.3914216850922,-32.29070160747772,1110.2800816850904,-8567.851883851985,16
17,52,2,7.8588501931362345,0.021155165385578024,0.01164058646465255,1175.0,4.897533865925669,-1139.6274099901502,-36.12579525927594,1146.4739299901667,-9511.5446863625,24
23,72,2,10.231016767316738,0.02562130419988532,0.0199660816040744,1182.0,4.9267106634248,-1170.3195286265752,-36.449675625285145,1179.0847486265611,-9616.928197351985,12
21,56,2,5.110178956908839,0.01495837407474334,0.01834341003413355,1255.0,5.230982980201459,-1323.2804846980155,-42.428742668897556,1330.2295246980102,-10454.604081716827,18
20,88,2,8.008668763932583,0.01483386797394835,0.017665586840220737,1269.0,5.289336575199722,-1270.8318927569692,-48.38921451422124,1277.6784127569736,-10493.183170986322,29
16,59,2,3.3949386065204186,0.012303616213380452,0.010495427649405375,1327.0,5.53108718304967,-1264.9664075678327,-33.44422624360274,1272.6985875678347,-10966.83449007545,3
9,109,2,9.080725777960454,0.005514612357395061,0.019548647782429915,1293.0,5.38937130948246,-1483.8493941774482,-43.806250704580265,1493.4346174254933,-11013.689946925573,1
26,42,1,11.922893720647048,0.008982329683256008,0.009068959513521215,1450.0,6.043765196248698,-1490.335115221869,-54.6042992831819,1490.3351152218384,-12328.493495258503,97
19,48,1,11.488855372533333,0.02914080082686398,0.017125960221746915,2039.0,8.498784300104203,-2071.803565151867,-51.61436381663395,2071.8035651518403,-18110.435384317858,5
26,82,1,10.410900361273994,0.009468417084316403,0.010578251623292595,2405.0,10.024313997915943,-2417.2200266368072,-65.92616962482089,2417.2200266368063,-21681.050652749578,57
25,102,1,9.880757007251376,0.006437120238328189,0.00842638052993815,2492.0,10.386939909690865,-2554.8673377704504,-65.43250887636484,2554.8673377704617,-22612.72407692505,45
23,52,1,3.834045098534338,0.012606056073988441,0.012871346474483566,2572.0,10.720389023966655,-2563.691671022869,-62.819330913752715,2563.6916710228743,-23292.597487558993,2
16,102,1,7.142344384136116,0.01981036422155106,0.005696756190799966,2618.0,10.912122264675235,-2681.8389417341514,-64.03700555229243,2681.838941734177,-23853.406642506936,4
8,113,1,8.62522284353982,0.012792776902235273,0.012801020317667163,2638.0,10.995484543244183,-2652.9816058106894,-66.96066164248667,2652.9816058106935,-23977.13756136865,7
19,114,1,3.959828624191452,0.006130682222763452,0.009879954961448965,2740.0,11.420632163945815,-2752.6412376104013,-71.70229514539072,2752.641237610421,-24977.396413821778,9
